user_id,order_idx,skill_id,correct
74,144,79,1
74,145,77,1
74,146,79,1
74,147,77,1
74,148,79,1
74,149,77,1
74,150,79,1
75,0,25,1
75,1,23,1
75,2,23,1
75,3,22,1
75,4,23,1
75,5,25,1
75,6,23,1
75,7,23,1
75,8,21,1
75,9,20,1
75,10,18,1
75,11,21,1
75,12,18,1
75,13,40,1
75,14,40,0
75,15,40,1
75,16,40,1
75,17,40,0
75,18,40,1
75,19,40,1
75,20,40,0
75,21,40,1
75,22,40,1
75,23,40,0
75,24,40,0
75,25,40,0
75,26,40,1
75,27,40,0
75,28,40,1
75,29,27,1
75,30,40,1
75,31,40,0
75,32,40,1
75,33,40,1
75,34,40,1
75,35,40,1
75,36,40,0
75,37,40,0
75,38,40,1
75,39,40,0
75,40,40,0
75,41,40,1
75,42,40,1
75,43,40,1
75,44,40,1
75,45,40,1
75,46,40,0
75,47,40,1
75,48,40,1
75,49,40,1
75,50,40,1
75,51,40,1
75,52,40,1
75,53,27,1
75,54,24,1
75,55,60,0
75,56,60,1
75,57,24,1
75,58,24,1
75,59,46,1
75,60,46,0
75,61,46,0
75,62,46,0
75,63,46,0
75,64,46,1
75,65,34,1
75,66,47,0
75,67,26,1
75,68,26,1
75,69,26,1
75,70,37,0
75,71,30,0
75,72,37,0
75,73,30,0
75,74,37,1
75,75,30,1
75,76,37,1
75,77,30,1
75,78,37,1
75,79,30,1
75,80,30,1
75,81,30,1
75,82,30,1
75,83,70,0
75,84,70,1
75,85,70,1
75,86,70,1
75,87,70,1
75,88,70,0
75,89,70,1
75,90,44,1
75,91,44,1
75,92,44,1
75,93,44,1
75,94,59,1
75,95,59,1
75,96,59,1
75,97,59,1
75,98,38,1
75,99,38,1
75,100,38,1
75,101,38,1
75,102,44,1
75,103,44,1
75,104,44,0
75,105,44,1
75,106,44,1
75,107,44,1
75,108,44,1
75,109,59,0
75,110,59,0
75,111,59,1
75,112,59,1
75,113,59,1
75,114,59,1
75,115,58,1
75,116,58,0
76,0,25,1
76,1,23,1
76,2,22,1
76,3,23,1
76,4,22,1
76,5,23,1
76,6,18,0
76,7,21,1
76,8,21,1
76,9,18,1
76,10,40,1
76,11,40,1
76,12,40,0
76,13,40,0
76,14,40,1
76,15,40,0
76,16,40,1
76,17,27,1
76,18,27,1
76,19,27,1
76,20,40,1
76,21,19,0
76,22,60,1
76,23,19,1
76,24,60,1
76,25,60,0
76,26,60,1
76,27,60,0
76,28,19,1
76,29,24,1
76,30,60,1
76,31,19,1
76,32,24,1
76,33,46,0
76,34,46,1
76,35,46,0
76,36,46,1
76,37,46,0
76,38,46,0
76,39,46,1
76,40,46,1
76,41,67,1
76,42,67,1
76,43,34,1
76,44,78,1
76,45,78,1
76,46,46,0
76,47,26,0
76,48,26,1
76,49,26,0
76,50,26,0
76,51,26,1
76,52,26,1
76,53,26,0
76,54,26,1
76,55,26,1
76,56,26,1
76,57,37,1
76,58,30,1
76,59,37,1
76,60,30,1
76,61,37,1
76,62,30,1
76,63,30,1
76,64,30,1
76,65,30,1
76,66,46,1
76,67,70,0
76,68,70,1
76,69,70,1
76,70,70,1
76,71,70,1
76,72,70,1
76,73,70,1
76,74,41,0
76,75,41,0
76,76,41,1
76,77,41,1
76,78,41,1
76,79,41,1
76,80,41,1
76,81,26,1
76,82,26,1
76,83,26,1
76,84,26,1
76,85,26,1
76,86,66,0
76,87,66,0
76,88,66,1
76,89,66,1
76,90,66,1
76,91,66,0
76,92,66,1
76,93,66,1
76,94,66,1
76,95,66,1
76,96,66,1
76,97,66,1
76,98,58,0
76,99,58,0
76,100,58,0
76,101,58,1
76,102,58,1
76,103,58,1
76,104,58,1
76,105,58,1
76,106,58,1
76,107,44,1
76,108,44,1
76,109,44,1
76,110,44,1
76,111,59,1
76,112,59,1
76,113,59,1
76,114,59,1
76,115,38,1
76,116,38,1
76,117,38,1
76,118,38,1
76,119,44,1
76,120,44,0
76,121,44,1
76,122,44,1
76,123,44,1
76,124,44,1
76,125,59,1
76,126,59,1
76,127,59,1
76,128,59,1
76,129,26,1
76,130,26,1
76,131,26,1
76,132,26,1
76,133,77,1
76,134,79,1
76,135,77,1
76,136,79,1
76,137,77,1
76,138,79,1
76,139,77,1
76,140,79,1
76,141,77,1
76,142,79,1
76,143,77,1
76,144,79,1
76,145,77,1
76,146,79,1
76,147,77,1
76,148,79,1
76,149,77,1
76,150,79,1
76,151,77,1
76,152,79,1
76,153,77,0
76,154,79,0
76,155,77,0
76,156,79,0
76,157,77,0
76,158,79,0
76,159,77,0
76,160,79,0
76,161,77,0
76,162,79,0
76,163,77,1
76,164,79,1
76,165,77,0
76,166,79,0
76,167,77,0
76,168,79,0
77,0,21,1
77,1,21,1
77,2,18,1
77,3,18,1
77,4,21,1
77,5,23,1
77,6,25,1
77,7,23,1
77,8,23,1
77,9,22,1
77,10,23,1
77,11,23,1
77,12,40,0
77,13,40,1
77,14,40,1
77,15,27,1
77,16,40,1
77,17,45,1
77,18,45,0
77,19,45,0
77,20,45,1
77,21,45,0
77,22,46,1
77,23,45,1
77,24,45,1
77,25,45,1
77,26,45,1
77,27,45,1
77,28,46,0
77,29,46,0
77,30,46,1
77,31,60,0
77,32,24,0
77,33,19,1
77,34,19,1
77,35,19,1
77,36,60,1
77,37,19,1
77,38,34,1
77,39,67,0
77,40,78,0
77,41,67,0
77,42,34,1
77,43,41,0
77,44,41,0
77,45,26,0
77,46,26,0
77,47,26,0
77,48,26,0
77,49,26,1
77,50,26,1
77,51,26,1
77,52,37,1
77,53,30,1
77,54,37,1
77,55,30,1
77,56,37,1
77,57,30,1
77,58,30,1
77,59,30,1
77,60,30,1
77,61,41,0
77,62,41,1
77,63,41,1
77,64,34,0
77,65,67,0
77,66,47,0
77,67,67,1
77,68,34,0
77,69,34,1
77,70,34,0
77,71,13,1
77,72,61,1
77,73,14,1
78,0,25,1
78,1,23,1
78,2,22,1
78,3,23,1
78,4,22,1
78,5,23,1
78,6,23,1
78,7,23,1
78,8,18,0
78,9,20,1
78,10,21,1
78,11,21,1
78,12,21,1
78,13,21,1
78,14,40,0
78,15,40,0
78,16,40,1
78,17,40,1
78,18,40,0
78,19,40,0
78,20,40,0
78,21,40,0
78,22,40,1
78,23,40,1
78,24,40,0
78,25,40,1
78,26,40,1
78,27,40,0
78,28,40,1
78,29,40,1
78,30,23,0
78,31,40,0
78,32,40,0
78,33,40,0
78,34,40,1
78,35,40,1
78,36,40,1
78,37,27,1
78,38,23,1
78,39,23,1
78,40,23,1
78,41,46,0
78,42,46,0
78,43,46,0
78,44,46,0
78,45,46,0
78,46,34,1
78,47,67,1
78,48,34,1
78,49,67,1
78,50,34,1
78,51,46,0
78,52,26,0
78,53,26,0
78,54,26,1
78,55,26,1
78,56,26,0
78,57,26,1
78,58,26,1
78,59,26,1
78,60,37,1
78,61,30,1
78,62,37,1
78,63,30,1
78,64,37,1
78,65,30,1
78,66,37,1
78,67,30,1
78,68,37,1
78,69,30,1
78,70,46,0
78,71,46,1
78,72,46,0
78,73,46,0
78,74,46,0
78,75,44,1
78,76,44,1
78,77,44,1
78,78,44,1
78,79,59,1
78,80,59,1
78,81,59,0
78,82,59,1
78,83,59,1
78,84,59,1
78,85,59,1
78,86,38,0
78,87,38,1
78,88,38,1
78,89,38,1
78,90,38,0
78,91,38,1
78,92,38,1
78,93,38,1
78,94,38,1
78,95,44,1
78,96,44,0
78,97,44,1
78,98,44,1
78,99,44,1
78,100,44,1
78,101,59,1
78,102,59,0
78,103,59,1
78,104,59,1
78,105,59,1
78,106,59,1
78,107,26,1
78,108,26,1
78,109,26,1
78,110,26,1
78,111,77,0
78,112,79,0
78,113,77,0
78,114,79,0
78,115,77,0
78,116,79,0
78,117,77,0
78,118,79,0
78,119,77,0
78,120,79,0
78,121,77,0
78,122,79,0
78,123,77,0
78,124,79,0
78,125,77,0
78,126,79,0
78,127,77,0
78,128,79,0
78,129,77,0
78,130,79,0
79,0,40,1
79,1,27,1
79,2,27,1
79,3,27,1
79,4,18,0
79,5,20,1
79,6,21,1
79,7,21,1
79,8,21,1
79,9,20,1
79,10,25,1
79,11,23,1
79,12,22,1
79,13,23,1
79,14,25,1
79,15,23,1
79,16,25,1
79,17,23,1
79,18,22,1
79,19,23,1
79,20,24,0
79,21,24,1
79,22,19,0
79,23,19,1
79,24,19,1
79,25,60,1
79,26,60,1
79,27,24,1
79,28,46,0
79,29,46,0
79,30,26,0
79,31,26,1
79,32,26,1
79,33,26,0
79,34,26,1
79,35,26,1
79,36,26,1
79,37,37,0
79,38,30,0
79,39,37,1
79,40,30,1
79,41,37,0
79,42,30,0
80,0,22,1
80,1,23,1
80,2,22,1
80,3,23,1
80,4,23,1
80,5,25,1
80,6,23,1
80,7,22,1
80,8,23,1
80,9,21,1
80,10,18,0
80,11,21,1
80,12,21,1
80,13,21,1
80,14,21,1
80,15,21,1
80,16,40,1
80,17,40,1
80,18,40,0
80,19,40,0
80,20,40,1
80,21,40,0
80,22,40,1
80,23,40,1
80,24,40,1
80,25,40,1
80,26,40,1
80,27,40,1
80,28,40,0
80,29,40,0
80,30,40,0
80,31,40,0
80,32,40,0
80,33,40,0
80,34,40,0
80,35,40,0
80,36,40,0
80,37,40,0
80,38,40,0
80,39,40,0
80,40,40,1
80,41,40,0
80,42,40,0
80,43,40,0
80,44,40,0
80,45,40,1
80,46,40,1
80,47,40,1
80,48,40,1
80,49,40,1
80,50,60,1
80,51,24,1
80,52,24,1
80,53,24,1
80,54,19,1
80,55,46,1
80,56,34,1
80,57,34,0
80,58,78,0
80,59,26,1
80,60,26,0
80,61,26,1
80,62,26,1
80,63,26,1
80,64,26,1
80,65,26,1
80,66,26,0
80,67,26,0
80,68,26,1
80,69,26,1
80,70,26,0
80,71,26,0
80,72,26,1
80,73,26,1
80,74,26,1
80,75,26,1
80,76,26,0
80,77,26,1
80,78,37,0
80,79,30,0
80,80,37,1
80,81,30,1
80,82,37,1
80,83,30,1
80,84,37,1
80,85,30,1
80,86,30,1
80,87,30,1
80,88,30,1
80,89,70,1
80,90,41,1
80,91,26,1
80,92,41,1
80,93,41,1
80,94,41,1
80,95,41,1
80,96,70,0
80,97,70,0
80,98,70,0
80,99,70,1
80,100,70,1
80,101,70,1
80,102,70,1
80,103,70,1
80,104,26,0
80,105,26,1
80,106,26,1
80,107,26,1
80,108,26,1
80,109,26,1
80,110,26,0
80,111,26,1
80,112,26,1
80,113,26,1
80,114,26,1
80,115,26,1
80,116,26,1
80,117,26,1
80,118,26,1
80,119,66,0
80,120,66,0
80,121,66,0
80,122,66,0
80,123,66,1
80,124,66,1
80,125,66,1
80,126,58,1
80,127,58,1
80,128,58,0
80,129,58,0
80,130,58,1
80,131,58,1
80,132,58,0
80,133,58,1
80,134,58,1
80,135,58,1
80,136,58,0
80,137,58,1
80,138,58,1
80,139,58,1
80,140,44,1
80,141,44,1
80,142,44,1
80,143,44,1
80,144,38,0
80,145,38,1
80,146,38,1
80,147,38,1
80,148,38,1
80,149,59,1
80,150,59,1
80,151,59,1
80,152,59,1
80,153,26,1
80,154,26,1
80,155,26,1
80,156,26,1
80,157,77,1
80,158,79,1
80,159,77,1
80,160,79,1
80,161,77,0
80,162,79,0
80,163,77,0
80,164,79,0
80,165,77,0
80,166,79,0
80,167,77,1
80,168,79,1
80,169,77,1
80,170,79,1
80,171,77,1
80,172,79,1
80,173,77,1
80,174,79,1
80,175,77,0
80,176,79,0
80,177,77,0
80,178,79,0
80,179,77,0
80,180,79,0
81,0,6,0
81,1,9,0
81,2,6,1
81,3,7,1
81,4,6,1
81,5,9,1
81,6,6,1
81,7,9,1
82,0,21,1
82,1,20,1
82,2,21,1
82,3,20,1
82,4,21,1
82,5,23,1
82,6,22,1
82,7,23,1
82,8,25,1
82,9,23,1
82,10,25,1
82,11,23,1
82,12,23,1
82,13,40,0
82,14,40,0
82,15,40,1
82,16,40,0
82,17,40,0
82,18,40,1
82,19,23,1
82,20,23,1
82,21,24,0
82,22,60,0
82,23,60,0
82,24,19,1
82,25,60,1
82,26,19,1
82,27,60,1
82,28,24,1
82,29,45,0
82,30,45,0
82,31,46,1
82,32,46,0
82,33,46,1
82,34,46,1
82,35,46,0
82,36,46,1
82,37,34,0
82,38,78,0
82,39,26,1
82,40,26,0
82,41,26,0
82,42,26,0
82,43,26,0
82,44,26,0
82,45,26,0
82,46,26,0
82,47,26,0
82,48,26,0
82,49,26,1
82,50,26,1
82,51,26,0
82,52,26,0
82,53,26,0
82,54,26,1
82,55,26,0
82,56,26,1
82,57,26,1
82,58,37,1
82,59,30,1
82,60,37,1
82,61,30,1
82,62,37,1
82,63,30,1
82,64,30,0
82,65,30,1
82,66,30,1
82,67,30,1
82,68,26,1
82,69,26,0
82,70,26,1
82,71,26,0
82,72,26,0
82,73,26,1
82,74,26,1
82,75,26,1
82,76,26,0
82,77,26,1
82,78,26,1
82,79,47,1
82,80,34,1
82,81,34,1
82,82,67,1
82,83,34,1
82,84,78,1
83,0,25,1
83,1,23,1
83,2,23,1
83,3,22,1
83,4,23,1
83,5,22,1
83,6,23,1
83,7,23,1
83,8,18,1
83,9,20,0
83,10,21,1
83,11,21,1
83,12,21,1
83,13,40,0
83,14,40,0
83,15,40,0
83,16,40,0
83,17,40,1
83,18,40,1
83,19,40,1
83,20,40,1
83,21,40,1
83,22,40,1
83,23,40,1
83,24,40,1
83,25,40,1
83,26,19,1
83,27,24,1
83,28,24,1
83,29,60,1
83,30,24,1
83,31,46,0
83,32,34,1
83,33,34,0
83,34,67,1
83,35,34,1
83,36,67,1
83,37,67,1
83,38,47,1
83,39,67,1
83,40,34,1
83,41,26,0
83,42,26,1
83,43,26,1
83,44,26,1
83,45,26,1
83,46,26,1
83,47,26,1
83,48,37,0
83,49,30,0
83,50,37,1
83,51,30,1
83,52,37,0
83,53,30,0
83,54,37,0
83,55,30,0
83,56,37,1
83,57,30,1
83,58,37,0
83,59,30,0
83,60,37,1
83,61,30,1
83,62,37,1
83,63,30,1
83,64,37,1
83,65,30,1
83,66,30,1
83,67,30,1
83,68,30,1
83,69,30,1
83,70,30,1
83,71,70,0
83,72,70,1
83,73,70,1
83,74,70,1
83,75,70,1
83,76,70,1
83,77,70,0
83,78,70,1
83,79,70,1
83,80,70,1
83,81,70,1
83,82,70,1
83,83,26,0
83,84,26,0
83,85,26,1
83,86,26,1
83,87,26,1
83,88,26,1
83,89,26,1
83,90,26,1
83,91,26,1
83,92,41,0
83,93,41,0
83,94,41,1
83,95,41,1
83,96,41,1
83,97,41,1
83,98,41,1
83,99,66,0
83,100,66,0
83,101,66,1
83,102,66,1
83,103,66,1
83,104,66,1
83,105,66,1
83,106,58,1
83,107,58,0
83,108,58,0
83,109,58,1
83,110,58,1
83,111,58,1
83,112,58,1
83,113,58,0
83,114,58,0
83,115,58,1
83,116,58,1
83,117,58,1
83,118,44,1
83,119,44,1
83,120,44,1
83,121,44,1
83,122,59,0
83,123,59,1
83,124,59,1
83,125,59,1
83,126,59,1
83,127,38,1
83,128,38,1
83,129,38,1
83,130,38,1
83,131,44,1
83,132,44,1
83,133,44,1
83,134,44,1
83,135,59,1
83,136,59,1
83,137,59,1
83,138,59,0
83,139,59,1
83,140,59,1
83,141,59,1
83,142,59,1
83,143,26,1
83,144,26,1
83,145,26,1
83,146,26,0
83,147,26,1
83,148,26,0
83,149,26,1
83,150,26,1
83,151,26,1
83,152,26,1
83,153,77,1
83,154,79,1
83,155,77,1
83,156,79,1
83,157,77,1
83,158,79,1
83,159,77,1
83,160,79,1
83,161,77,1
83,162,79,1
83,163,77,1
83,164,79,1
83,165,77,1
83,166,79,1
83,167,77,1
83,168,79,1
83,169,77,0
83,170,79,0
83,171,77,0
83,172,79,0
83,173,77,1
83,174,79,1
83,175,77,1
83,176,79,1
83,177,77,1
83,178,79,1
83,179,77,1
83,180,79,1
84,0,23,1
84,1,23,1
84,2,22,1
84,3,23,1
84,4,22,1
84,5,23,1
84,6,25,1
84,7,23,1
84,8,21,1
84,9,21,1
84,10,21,1
84,11,21,1
84,12,21,1
84,13,40,0
84,14,40,1
84,15,40,1
84,16,40,0
84,17,40,1
84,18,40,0
84,19,40,1
84,20,40,1
84,21,40,0
84,22,40,0
84,23,40,1
84,24,40,1
84,25,40,0
84,26,40,1
84,27,40,1
84,28,27,1
84,29,23,0
84,30,40,1
84,31,40,1
84,32,40,1
84,33,27,1
84,34,40,0
84,35,40,1
84,36,40,0
84,37,40,0
84,38,40,1
84,39,40,0
84,40,40,0
84,41,40,1
84,42,40,1
84,43,40,1
84,44,40,1
84,45,40,1
84,46,40,1
84,47,40,1
84,48,40,1
84,49,24,1
84,50,24,1
84,51,24,0
84,52,60,1
84,53,19,0
84,54,60,1
84,55,60,1
84,56,24,0
84,57,24,1
84,58,24,1
84,59,60,1
84,60,60,1
84,61,60,1
84,62,46,0
84,63,46,0
84,64,46,0
84,65,46,0
84,66,46,0
84,67,46,1
84,68,46,1
84,69,46,1
84,70,46,1
84,71,52,1
84,72,46,1
84,73,46,0
84,74,46,0
84,75,46,0
84,76,46,0
84,77,46,0
84,78,46,1
84,79,34,1
84,80,47,0
84,81,13,1
84,82,61,1
84,83,14,1
84,84,34,1
84,85,47,0
84,86,34,0
84,87,67,0
84,88,67,1
84,89,34,1
84,90,46,1
84,91,46,1
84,92,46,1
84,93,46,0
84,94,46,1
84,95,34,1
84,96,78,1
84,97,34,0
84,98,34,1
84,99,34,1
84,100,34,0
84,101,34,1
84,102,78,0
84,103,34,0
84,104,78,1
84,105,67,0
84,106,47,0
84,107,34,1
84,108,47,0
84,109,34,1
84,110,78,1
84,111,78,0
84,112,34,1
84,113,78,1
84,114,35,1
84,115,34,0
84,116,41,0
84,117,41,0
84,118,41,1
84,119,41,1
84,120,41,1
84,121,34,1
84,122,26,1
84,123,26,1
84,124,26,1
84,125,37,0
84,126,30,0
84,127,37,0
84,128,30,0
85,0,21,1
85,1,21,1
85,2,21,1
85,3,18,1
85,4,20,1
85,5,23,1
85,6,25,1
85,7,23,1
85,8,23,1
85,9,23,1
85,10,25,1
85,11,23,1
85,12,40,0
85,13,40,0
85,14,40,1
85,15,40,0
85,16,40,0
85,17,40,1
85,18,40,1
85,19,40,0
85,20,40,1
85,21,40,1
85,22,40,0
85,23,40,1
85,24,40,1
85,25,40,1
85,26,40,1
85,27,40,1
85,28,40,0
85,29,40,1
85,30,40,1
85,31,40,1
85,32,40,1
85,33,40,1
85,34,40,1
85,35,40,1
85,36,40,1
85,37,40,1
85,38,24,0
85,39,24,1
85,40,24,0
85,41,19,0
85,42,60,1
85,43,60,1
85,44,60,1
85,45,60,1
85,46,60,1
85,47,46,0
85,48,46,0
85,49,46,1
85,50,46,1
85,51,78,0
85,52,34,1
85,53,34,0
85,54,67,0
85,55,35,1
85,56,13,0
85,57,61,0
85,58,14,0
85,59,61,0
85,60,14,0
85,61,13,0
85,62,46,0
85,63,46,1
85,64,35,0
85,65,35,0
85,66,35,0
85,67,35,0
85,68,41,0
85,69,41,0
85,70,41,0
85,71,41,0
85,72,41,0
85,73,41,0
85,74,41,0
85,75,41,0
85,76,41,0
85,77,41,0
85,78,41,0
85,79,41,0
85,80,41,0
85,81,34,0
85,82,78,0
85,83,26,0
85,84,26,0
85,85,26,1
85,86,26,0
85,87,26,1
85,88,26,0
85,89,26,0
85,90,26,1
85,91,26,0
85,92,26,1
85,93,26,1
85,94,26,0
85,95,26,0
85,96,26,0
85,97,26,1
85,98,26,1
85,99,26,1
85,100,26,1
85,101,37,0
85,102,30,0
85,103,41,0
85,104,41,0
85,105,41,1
85,106,41,0
85,107,41,0
85,108,41,0
85,109,41,1
85,110,41,1
85,111,41,1
85,112,41,1
85,113,26,0
85,114,26,1
85,115,26,1
85,116,26,1
85,117,26,0
85,118,26,0
85,119,26,0
85,120,26,1
85,121,26,0
85,122,26,1
85,123,26,1
85,124,26,1
85,125,26,0
85,126,26,1
85,127,26,1
85,128,26,1
85,129,26,0
85,130,26,0
85,131,26,0
85,132,26,1
85,133,26,0
85,134,26,0
85,135,26,0
85,136,26,0
85,137,26,0
85,138,26,1
85,139,26,1
85,140,26,1
85,141,26,0
85,142,26,1
85,143,26,1
85,144,26,1
85,145,26,0
85,146,26,1
85,147,26,1
85,148,26,1
85,149,41,0
85,150,41,1
85,151,41,1
85,152,41,1
85,153,41,1
85,154,41,1
85,155,70,0
85,156,70,1
85,157,70,1
85,158,70,1
85,159,37,0
85,160,30,0
85,161,37,1
85,162,30,1
85,163,37,1
85,164,30,1
85,165,37,0
85,166,30,0
85,167,37,0
85,168,30,0
85,169,37,0
85,170,30,0
85,171,37,0
85,172,30,0
85,173,37,0
85,174,30,0
85,175,37,0
85,176,30,0
85,177,37,0
85,178,30,0
85,179,30,0
85,180,30,0
85,181,30,0
85,182,37,1
85,183,30,1
85,184,37,0
85,185,30,0
85,186,37,1
85,187,30,1
85,188,37,1
85,189,30,1
85,190,37,1
85,191,30,1
85,192,37,1
85,193,30,1
85,194,66,0
85,195,66,0
85,196,66,1
85,197,66,0
85,198,66,0
85,199,66,0
85,200,66,0
85,201,66,0
85,202,66,0
85,203,66,0
85,204,66,1
85,205,66,0
85,206,66,0
85,207,66,0
85,208,66,0
85,209,66,0
85,210,66,0
85,211,66,0
85,212,66,1
85,213,66,0
85,214,58,0
85,215,44,1
85,216,44,1
85,217,44,0
85,218,44,1
85,219,44,1
85,220,44,1
85,221,44,0
85,222,44,1
85,223,44,0
85,224,44,1
85,225,59,1
85,226,59,1
85,227,59,1
85,228,59,1
85,229,44,0
85,230,59,1
85,231,59,0
85,232,59,0
85,233,59,1
85,234,59,1
85,235,59,1
85,236,59,0
85,237,59,0
85,238,59,1
85,239,59,1
85,240,44,1
85,241,44,1
85,242,44,1
85,243,44,1
85,244,44,1
85,245,44,1
85,246,59,0
85,247,59,1
85,248,59,1
85,249,59,1
85,250,59,1
85,251,67,0
85,252,47,0
85,253,47,1
85,254,67,1
85,255,67,0
85,256,67,0
85,257,38,1
85,258,38,1
85,259,38,1
85,260,38,1
85,261,26,1
85,262,26,1
85,263,26,1
85,264,26,1
85,265,77,0
85,266,79,0
85,267,77,0
85,268,79,0
85,269,77,0
85,270,79,0
85,271,77,0
85,272,79,0
85,273,77,0
85,274,79,0
85,275,77,0
85,276,79,0
85,277,77,0
85,278,79,0
85,279,77,0
85,280,79,0
85,281,77,0
85,282,79,0
85,283,77,1
85,284,79,1
85,285,34,1
86,0,25,0
86,1,23,0
86,2,23,1
86,3,25,0
86,4,23,0
86,5,25,0
86,6,23,0
86,7,25,0
86,8,23,0
86,9,23,1
86,10,22,0
86,11,23,0
86,12,18,0
86,13,21,0
86,14,21,1
86,15,18,0
86,16,20,0
86,17,21,0
86,18,21,1
86,19,25,0
86,20,23,0
86,21,22,0
86,22,23,0
86,23,22,0
86,24,23,0
86,25,22,0
86,26,23,0
86,27,25,0
86,28,23,0
86,29,20,0
86,30,18,0
86,31,21,1
86,32,18,1
86,33,21,1
86,34,21,1
86,35,21,1
86,36,22,0
86,37,23,0
86,38,23,1
86,39,25,0
86,40,23,0
86,41,22,0
86,42,23,0
86,43,25,0
86,44,23,0
86,45,22,1
86,46,23,1
86,47,23,1
86,48,25,0
86,49,23,0
86,50,25,1
86,51,23,1
86,52,23,1
86,53,23,1
86,54,23,0
86,55,40,0
86,56,22,0
86,57,23,0
86,58,23,1
86,59,22,1
86,60,23,1
86,61,23,1
86,62,23,1
86,63,25,1
86,64,23,1
86,65,23,1
86,66,40,1
86,67,40,1
86,68,40,1
86,69,40,1
86,70,40,1
86,71,24,1
86,72,60,1
86,73,60,1
86,74,60,1
86,75,19,1
86,76,46,0
86,77,46,0
86,78,46,1
86,79,46,1
86,80,34,0
86,81,67,0
86,82,34,1
86,83,34,0
86,84,41,1
86,85,67,0
86,86,67,0
86,87,67,0
86,88,34,1
86,89,67,0
86,90,34,1
86,91,35,1
86,92,26,1
86,93,26,1
86,94,26,0
86,95,26,0
86,96,26,1
86,97,26,0
86,98,26,1
86,99,26,1
86,100,26,0
86,101,26,1
86,102,26,1
86,103,26,0
86,104,26,1
86,105,37,0
86,106,30,0
86,107,37,1
86,108,30,1
86,109,37,0
86,110,30,0
86,111,37,0
86,112,30,0
86,113,37,1
86,114,30,1
86,115,30,1
86,116,30,1
86,117,30,0
86,118,30,1
86,119,30,1
86,120,30,1
86,121,30,0
86,122,30,1
86,123,41,0
86,124,41,0
86,125,41,0
86,126,41,1
86,127,41,0
86,128,41,1
86,129,41,0
86,130,41,1
86,131,41,1
86,132,41,1
86,133,41,1
86,134,41,1
86,135,70,0
86,136,70,1
86,137,70,1
86,138,70,1
86,139,70,1
86,140,70,0
86,141,70,1
86,142,70,1
86,143,70,1
86,144,70,0
86,145,70,1
86,146,70,0
86,147,70,1
86,148,70,0
86,149,70,1
86,150,70,1
86,151,70,1
86,152,70,0
86,153,70,1
86,154,70,0
86,155,70,1
86,156,70,0
86,157,70,1
86,158,70,1
86,159,70,1
86,160,70,0
86,161,70,1
86,162,70,0
86,163,70,1
86,164,70,1
86,165,70,1
86,166,26,0
86,167,26,1
86,168,26,1
86,169,26,0
86,170,26,0
86,171,26,0
86,172,26,0
86,173,26,0
86,174,26,0
86,175,26,0
86,176,26,1
86,177,26,0
86,178,26,1
86,179,26,1
86,180,26,1
86,181,26,0
86,182,26,0
86,183,26,0
86,184,26,1
86,185,26,0
86,186,37,1
86,187,30,1
86,188,37,1
86,189,30,1
86,190,37,1
86,191,30,1
86,192,37,1
86,193,30,1
86,194,26,0
86,195,26,1
86,196,26,0
86,197,26,1
86,198,26,0
86,199,26,1
86,200,26,1
86,201,26,1
86,202,26,0
86,203,26,1
86,204,26,1
86,205,26,1
86,206,26,0
86,207,26,1
86,208,26,1
86,209,26,1
86,210,26,0
86,211,26,1
86,212,26,1
86,213,26,1
86,214,26,0
86,215,26,1
86,216,26,1
86,217,26,1
86,218,26,0
86,219,26,1
86,220,26,1
86,221,26,0
86,222,26,1
86,223,26,0
86,224,26,1
86,225,26,1
86,226,26,1
86,227,26,0
86,228,26,1
86,229,26,1
86,230,26,1
86,231,70,1
86,232,26,0
86,233,26,0
86,234,26,0
86,235,26,0
86,236,26,0
86,237,26,0
86,238,26,0
86,239,26,0
86,240,26,0
86,241,26,1
86,242,26,1
86,243,26,1
86,244,26,1
86,245,26,1
86,246,30,0
86,247,30,0
86,248,30,1
86,249,30,1
86,250,30,1
86,251,30,1
86,252,30,1
86,253,70,0
86,254,70,1
86,255,70,1
86,256,70,1
86,257,70,1
86,258,70,1
86,259,70,1
86,260,70,1
86,261,26,1
86,262,26,1
86,263,26,1
86,264,26,1
86,265,26,1
86,266,66,0
86,267,66,0
86,268,66,1
86,269,66,0
86,270,66,0
86,271,66,0
86,272,66,1
86,273,66,0
86,274,66,0
86,275,66,0
86,276,58,0
86,277,58,1
86,278,58,1
86,279,58,1
86,280,58,1
86,281,58,1
86,282,58,1
86,283,66,1
86,284,66,1
86,285,66,0
86,286,66,0
86,287,66,1
86,288,66,1
86,289,66,1
86,290,66,1
86,291,66,0
86,292,66,0
86,293,66,1
86,294,66,1
86,295,66,1
86,296,66,1
86,297,44,1
86,298,44,1
86,299,44,1
86,300,44,1
86,301,59,1
86,302,59,1
86,303,59,1
86,304,59,1
86,305,38,1
86,306,38,1
86,307,38,1
86,308,38,0
86,309,38,1
86,310,38,1
86,311,38,1
86,312,38,1
86,313,44,1
86,314,44,1
86,315,44,0
86,316,59,1
86,317,59,1
86,318,59,1
86,319,59,1
86,320,44,1
86,321,26,1
86,322,26,1
86,323,26,1
86,324,26,1
86,325,77,0
86,326,79,0
86,327,77,0
86,328,79,0
86,329,77,0
86,330,79,0
86,331,77,1
86,332,79,1
86,333,77,0
86,334,79,0
86,335,77,0
